date,store_id,store_city,product_id,product_name,category,units_demanded,units_sold,lost_sales_units,returns_units,stock_on_hand_end,purchase_order_qty,received_qty,unit_price_eur,supplier_unit_cost_eur,revenue_eur,promotion_flag,discount_pct,campaign_flag,holiday_flag,holiday_name,is_weekend,day_of_week,temperature_c,rainfall_mm,competitor_price_eur,lead_time_days,actual_delivery_delay_days,ordering_cost_eur,holding_cost_per_unit_year_eur,service_level_target,price_change_flag,anomaly_flag,anomaly_type
2025-12-18,STORE03,Budva,SKU107,Papirni ubrusi 2/1,Kućna hemija,19,19,0,0,166,0,30,2.54,1.54,48.26,1,10,0,0,,0,Thursday,5.3,0.0,2.78,7,0,28.00,0.32,0.97,0,0,
2025-12-19,STORE03,Budva,SKU107,Papirni ubrusi 2/1,Kućna hemija,14,14,0,0,152,0,0,2.82,1.54,39.48,0,0,0,0,,0,Friday,5.2,0.0,2.78,7,0,28.00,0.32,0.97,0,0,
2025-12-20,STORE03,Budva,SKU107,Papirni ubrusi 2/1,Kućna hemija,12,12,0,0,140,50,0,2.82,1.54,33.84,0,0,0,0,,1,Saturday,10.9,0.0,2.84,7,0,28.00,0.32,0.97,0,0,
2025-12-21,STORE03,Budva,SKU107,Papirni ubrusi 2/1,Kućna hemija,14,14,0,0,166,0,40,2.82,1.54,39.48,0,0,0,0,,1,Sunday,9.3,0.0,3.01,7,0,28.00,0.32,0.97,0,0,
2025-12-22,STORE03,Budva,SKU107,Papirni ubrusi 2/1,Kućna hemija,11,11,0,0,155,0,0,2.80,1.54,30.80,0,0,0,0,,0,Monday,7.7,4.4,2.85,7,0,28.00,0.32,0.97,0,0,
2025-12-23,STORE03,Budva,SKU107,Papirni ubrusi 2/1,Kućna hemija,20,20,0,0,145,60,10,2.42,1.54,48.40,1,15,0,0,,0,Tuesday,4.4,0.0,2.80,7,0,28.00,0.32,0.97,0,0,
2025-12-24,STORE03,Budva,SKU107,Papirni ubrusi 2/1,Kućna hemija,11,11,0,0,134,10,0,2.82,1.55,31.02,0,0,0,0,,0,Wednesday,3.7,1.0,2.98,7,2,28.00,0.32,0.97,0,0,
2025-12-25,STORE03,Budva,SKU107,Papirni ubrusi 2/1,Kućna hemija,12,12,0,0,122,10,0,2.84,1.55,34.08,0,0,0,0,,0,Thursday,6.9,3.8,2.77,7,2,28.00,0.32,0.97,0,0,
2025-12-26,STORE03,Budva,SKU107,Papirni ubrusi 2/1,Kućna hemija,12,12,0,0,110,10,0,2.83,1.55,33.96,0,0,0,0,,0,Friday,5.2,12.0,2.90,7,1,28.00,0.32,0.97,0,0,
2025-12-27,STORE03,Budva,SKU107,Papirni ubrusi 2/1,Kućna hemija,14,14,0,0,146,20,50,2.82,1.55,39.48,0,0,0,0,,1,Saturday,5.7,12.4,3.04,7,0,28.00,0.32,0.97,0,0,
2025-12-28,STORE03,Budva,SKU107,Papirni ubrusi 2/1,Kućna hemija,12,12,0,0,134,10,0,2.84,1.55,34.08,0,0,0,0,,1,Sunday,9.8,0.0,2.96,7,0,28.00,0.32,0.97,0,0,
2025-12-29,STORE03,Budva,SKU107,Papirni ubrusi 2/1,Kućna hemija,11,11,0,0,123,10,0,2.84,1.55,31.24,0,0,0,0,,0,Monday,11.4,7.9,2.83,7,1,28.00,0.32,0.97,0,0,
2025-12-30,STORE03,Budva,SKU107,Papirni ubrusi 2/1,Kućna hemija,11,11,0,0,172,0,60,2.84,1.55,31.24,0,0,0,0,,0,Tuesday,7.5,0.0,3.06,7,0,28.00,0.32,0.97,0,0,
2025-12-31,STORE03,Budva,SKU107,Papirni ubrusi 2/1,Kućna hemija,16,16,0,0,156,0,0,2.85,1.55,45.60,0,0,0,1,Novogodišnja kupovina,0,Wednesday,1.6,12.4,3.08,7,0,28.00,0.32,0.97,0,0,
2023-01-01,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,13,13,0,0,128,100,0,5.88,3.55,76.44,0,0,0,1,Nova godina,1,Sunday,6.7,1.0,5.80,9,1,32.00,0.78,0.97,0,0,
2023-01-02,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,11,11,0,0,117,20,0,5.92,3.55,65.12,0,0,0,1,Nova godina,0,Monday,3.1,0.0,6.04,9,1,32.00,0.78,0.97,0,0,
2023-01-03,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,11,11,0,0,106,10,0,5.83,3.55,64.13,0,0,0,0,,0,Tuesday,8.4,0.0,6.27,9,1,32.00,0.78,0.97,0,0,
2023-01-04,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,5,5,0,0,101,10,0,5.87,3.55,29.35,0,0,0,0,,0,Wednesday,9.9,4.1,5.88,9,2,32.00,0.78,0.97,0,0,
2023-01-05,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,11,11,0,0,90,10,0,5.85,3.55,64.35,0,0,0,0,,0,Thursday,1.1,3.5,6.14,9,0,32.00,0.78,0.97,0,0,
2023-01-06,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,11,11,0,0,79,10,0,5.87,3.55,64.57,0,0,0,0,,0,Friday,5.1,0.0,5.95,9,1,32.00,0.78,0.97,0,0,
2023-01-07,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,13,13,0,0,66,10,0,5.92,3.55,76.96,0,0,0,0,,1,Saturday,3.0,0.0,6.24,9,0,32.00,0.78,0.97,0,0,
2023-01-08,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,12,12,0,0,54,10,0,5.86,3.55,70.32,0,0,0,0,,1,Sunday,10.0,0.0,5.91,9,0,32.00,0.78,0.97,0,0,
2023-01-09,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,8,8,0,0,46,10,0,5.90,3.55,47.20,0,0,0,0,,0,Monday,8.2,0.0,5.67,9,1,32.00,0.78,0.97,0,0,
2023-01-10,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,11,11,0,0,35,10,0,5.95,3.55,65.45,0,0,0,0,,0,Tuesday,4.7,0.0,5.58,9,0,32.00,0.78,0.97,0,0,
2023-01-11,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,8,8,0,0,127,10,100,5.90,3.55,47.20,0,0,0,0,,0,Wednesday,6.2,0.0,5.64,9,0,32.00,0.78,0.97,0,0,
2023-01-12,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,10,10,0,0,137,10,20,5.91,3.55,59.10,0,0,0,0,,0,Thursday,3.7,0.0,6.06,9,1,32.00,0.78,0.97,0,0,
2023-01-13,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,9,9,0,0,138,10,10,5.88,3.55,52.92,0,0,0,0,,0,Friday,3.9,0.0,5.73,9,1,32.00,0.78,0.97,0,0,
2023-01-14,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,10,10,0,0,138,10,10,5.94,3.55,59.40,0,0,0,0,,1,Saturday,4.7,6.3,5.95,9,0,32.00,0.78,0.97,0,0,
2023-01-15,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,9,9,0,0,139,10,10,5.90,3.55,53.10,0,0,0,0,,1,Sunday,0.9,0.0,5.98,9,1,32.00,0.78,0.97,0,0,
2023-01-16,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,11,11,0,0,148,10,20,5.92,3.55,65.12,0,0,0,0,,0,Monday,4.7,0.0,6.23,9,0,32.00,0.78,0.97,0,0,
2023-01-17,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,10,10,0,0,148,10,10,5.89,3.55,58.90,0,0,0,0,,0,Tuesday,5.3,0.0,5.70,9,1,32.00,0.78,0.97,0,0,
2023-01-18,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,10,10,0,0,138,10,0,5.94,3.55,59.40,0,0,0,0,,0,Wednesday,5.3,0.0,5.56,9,0,32.00,0.78,0.97,0,0,
2023-01-19,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,9,9,0,0,149,0,20,5.95,3.55,53.55,0,0,0,0,,0,Thursday,2.4,2.0,5.58,9,0,32.00,0.78,0.97,0,0,
2023-01-20,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,16,16,0,0,143,20,10,5.01,3.55,80.16,1,15,0,0,,0,Friday,8.2,0.0,6.21,9,0,32.00,0.78,0.97,0,0,
2023-01-21,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,12,12,0,0,131,10,0,5.93,3.55,71.16,0,0,0,0,,1,Saturday,10.1,0.0,6.17,9,0,32.00,0.78,0.97,0,0,
2023-01-22,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,17,17,0,0,124,20,10,5.54,3.55,94.18,1,5,0,0,,1,Sunday,4.7,0.0,6.43,9,2,32.00,0.78,0.97,0,0,
2023-01-23,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,14,14,0,0,130,20,20,4.49,3.55,62.86,1,25,0,0,,0,Monday,9.7,0.0,5.56,9,0,32.00,0.78,0.97,0,0,
2023-01-24,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,10,10,0,0,120,10,0,5.92,3.55,59.20,0,0,0,0,,0,Tuesday,4.9,0.0,6.28,9,0,32.00,0.78,0.97,0,0,
2023-01-25,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,7,7,0,0,133,0,20,5.87,3.56,41.09,0,0,0,0,,0,Wednesday,4.1,0.0,6.12,9,0,32.00,0.78,0.97,0,0,
2023-01-26,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,15,15,0,0,118,20,0,4.47,3.56,67.05,1,25,0,0,,0,Thursday,6.9,19.8,5.69,9,1,32.00,0.78,0.97,0,0,
2023-01-27,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,14,14,0,0,124,10,20,5.90,3.56,82.60,0,0,1,0,,0,Friday,9.1,0.0,5.83,9,2,32.00,0.78,0.97,0,0,
2023-01-28,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,15,15,0,0,109,20,0,5.92,3.56,88.80,0,0,0,0,,1,Saturday,6.7,0.0,6.14,9,0,32.00,0.78,0.97,0,0,
2023-01-29,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,12,12,0,0,117,10,20,5.88,3.56,70.56,0,0,0,0,,1,Sunday,7.0,3.9,5.87,9,0,32.00,0.78,0.97,0,0,
2023-01-30,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,12,12,0,0,115,10,10,5.58,3.56,66.96,1,5,0,0,,0,Monday,4.4,0.0,5.67,9,0,32.00,0.78,0.97,0,0,
2023-01-31,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,10,10,0,0,105,10,0,5.89,3.56,58.90,0,0,0,0,,0,Tuesday,2.5,2.7,5.91,9,1,32.00,0.78,0.97,0,0,
2023-02-01,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,10,10,0,0,115,10,20,5.94,3.56,59.40,0,0,0,0,,0,Wednesday,5.4,2.9,6.09,9,0,32.00,0.78,0.97,0,0,
2023-02-02,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,10,10,0,0,135,10,30,5.95,3.56,59.50,0,0,0,0,,0,Thursday,1.3,0.0,6.25,9,1,32.00,0.78,0.97,0,0,
2023-02-03,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,11,11,0,0,124,10,0,5.91,3.56,65.01,0,0,0,0,,0,Friday,5.6,4.7,6.18,9,1,32.00,0.78,0.97,0,0,
2023-02-04,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,11,11,0,0,113,10,0,5.95,3.56,65.45,0,0,0,0,,1,Saturday,6.7,0.0,6.30,9,1,32.00,0.78,0.97,0,0,
2023-02-05,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,11,11,0,0,122,10,20,5.89,3.56,64.79,0,0,0,0,,1,Sunday,6.6,1.5,5.75,9,5,32.00,0.78,0.97,0,0,
2023-02-06,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,11,11,0,0,131,10,20,5.12,3.56,56.32,1,15,0,0,,0,Monday,5.6,0.0,5.71,9,0,32.00,0.78,0.97,0,0,
2023-02-07,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,8,8,0,0,143,10,20,5.85,3.56,46.80,0,0,1,0,,0,Tuesday,6.0,0.0,5.55,9,0,32.00,0.78,0.97,0,0,
2023-02-08,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,12,12,0,0,141,10,10,5.88,3.56,70.56,0,0,0,0,,0,Wednesday,6.1,0.0,6.26,9,2,32.00,0.78,0.97,0,0,
2023-02-09,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,11,11,0,0,130,10,0,5.93,3.56,65.23,0,0,0,0,,0,Thursday,10.4,12.5,5.67,9,0,32.00,0.78,0.97,0,0,
2023-02-10,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,12,12,0,0,138,20,20,5.97,3.56,71.64,0,0,0,0,,0,Friday,8.7,0.0,6.45,9,1,32.00,0.78,0.97,0,0,
2023-02-11,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,13,13,0,0,125,10,0,5.96,3.56,77.48,0,0,0,0,,1,Saturday,10.1,7.1,6.44,9,0,32.00,0.78,0.97,0,0,
2023-02-12,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,17,17,0,0,118,20,10,5.06,3.56,86.02,1,15,0,0,,1,Sunday,8.8,13.9,5.58,9,0,32.00,0.78,0.97,0,0,
2023-02-13,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,10,10,0,0,118,10,10,5.98,3.56,59.80,0,0,0,0,,0,Monday,7.9,0.0,5.68,9,2,32.00,0.78,0.97,0,0,
2023-02-14,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,8,8,0,0,120,10,10,5.90,3.56,47.20,0,0,0,0,,0,Tuesday,3.2,9.6,6.31,9,0,32.00,0.78,0.97,0,0,
2023-02-15,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,7,7,0,0,123,0,10,5.90,3.56,41.30,0,0,0,0,,0,Wednesday,6.3,5.8,5.83,9,0,32.00,0.78,0.97,0,0,
2023-02-16,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,9,9,0,0,124,10,10,5.90,3.56,53.10,0,0,0,0,,0,Thursday,4.0,0.0,6.05,9,1,32.00,0.78,0.97,0,0,
2023-02-17,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,11,11,0,0,113,10,0,5.91,3.56,65.01,0,0,0,0,,0,Friday,7.9,0.0,6.24,9,0,32.00,0.78,0.97,0,0,
2023-02-18,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,13,13,0,0,110,20,10,5.85,3.56,76.05,0,0,0,0,,1,Saturday,6.0,0.0,6.18,9,1,32.00,0.78,0.97,0,0,
2023-02-19,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,14,14,0,0,116,10,20,5.31,3.56,74.34,1,10,0,0,,1,Sunday,9.2,3.2,5.87,9,0,32.00,0.78,0.97,0,0,
2023-02-20,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,11,11,0,0,135,10,30,5.72,3.56,62.92,0,0,0,0,,0,Monday,11.3,0.0,5.49,9,1,32.00,0.78,0.97,1,0,
2023-02-21,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,8,8,0,0,147,10,20,5.94,3.56,47.52,0,0,0,0,,0,Tuesday,10.9,0.0,5.68,9,0,32.00,0.78,0.97,0,0,
2023-02-22,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,8,8,0,0,139,10,0,5.97,3.56,47.76,0,0,0,0,,0,Wednesday,6.9,0.0,6.43,9,0,32.00,0.78,0.97,0,0,
2023-02-23,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,13,13,0,0,136,10,10,5.92,3.56,76.96,0,0,1,0,,0,Thursday,6.5,0.0,6.03,9,0,32.00,0.78,0.97,0,0,
2023-02-24,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,10,10,0,0,136,10,10,5.87,3.56,58.70,0,0,0,0,,0,Friday,10.8,8.0,5.54,9,0,32.00,0.78,0.97,0,0,
2023-02-25,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,11,11,0,0,125,10,0,5.96,3.56,65.56,0,0,0,0,,1,Saturday,4.7,2.1,6.46,9,0,32.00,0.78,0.97,0,0,
2023-02-26,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,11,11,0,0,134,10,20,5.96,3.56,65.56,0,0,0,0,,1,Sunday,7.8,0.0,6.04,9,1,32.00,0.78,0.97,0,0,
2023-02-27,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,10,10,0,0,124,10,0,5.97,3.56,59.70,0,0,0,0,,0,Monday,3.4,0.0,5.69,9,2,32.00,0.78,0.97,0,0,
2023-02-28,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,11,11,0,0,143,10,30,5.85,3.56,64.35,0,0,0,0,,0,Tuesday,7.3,10.4,5.59,9,2,32.00,0.78,0.97,0,0,
2023-03-01,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,10,10,0,0,133,10,0,5.94,3.56,59.40,0,0,0,0,,0,Wednesday,9.9,0.0,5.97,9,2,32.00,0.78,0.97,0,0,
2023-03-02,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,14,14,0,0,139,20,20,5.00,3.56,70.00,1,15,0,0,,0,Thursday,9.9,0.0,5.54,9,1,32.00,0.78,0.97,0,0,
2023-03-03,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,10,10,0,0,139,10,10,5.93,3.56,59.30,0,0,0,0,,0,Friday,10.5,8.1,6.16,9,0,32.00,0.78,0.97,0,0,
2023-03-04,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,12,12,0,0,137,10,10,6.26,3.56,75.12,0,0,0,0,,1,Saturday,6.7,5.6,6.68,9,1,32.00,0.78,0.97,1,0,
2023-03-05,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,11,11,0,0,136,10,10,5.95,3.56,65.45,0,0,0,0,,1,Sunday,6.0,0.0,5.60,9,0,32.00,0.78,0.97,0,0,
2023-03-06,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,9,9,0,0,137,10,10,5.98,3.56,53.82,0,0,0,0,,0,Monday,6.8,0.0,6.39,9,1,32.00,0.78,0.97,0,0,
2023-03-07,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,10,10,0,0,127,10,0,5.92,3.56,59.20,0,0,0,0,,0,Tuesday,12.2,2.9,6.40,9,0,32.00,0.78,0.97,0,0,
2023-03-08,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,5,5,0,0,132,0,10,6.01,3.56,30.05,0,0,0,0,,0,Wednesday,9.1,0.0,5.75,9,0,32.00,0.78,0.97,0,0,
2023-03-09,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,7,7,0,0,125,10,0,5.96,3.56,41.72,0,0,0,0,,0,Thursday,9.6,0.0,5.67,9,0,32.00,0.78,0.97,0,0,
2023-03-10,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,12,12,0,0,123,10,10,5.90,3.56,70.80,0,0,0,0,,0,Friday,11.2,8.8,6.13,9,0,32.00,0.78,0.97,0,0,
2023-03-11,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,12,12,0,0,121,10,10,5.91,3.56,70.92,0,0,0,0,,1,Saturday,10.6,0.0,5.98,9,2,32.00,0.78,0.97,0,0,
2023-03-12,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,12,12,0,0,149,0,40,5.92,3.56,71.04,0,0,0,0,,1,Sunday,15.1,2.9,6.32,9,0,32.00,0.78,0.97,0,0,
2023-03-13,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,6,6,0,0,143,20,0,5.90,3.57,35.40,0,0,0,0,,0,Monday,10.3,0.0,6.14,9,0,32.00,0.78,0.97,0,0,
2023-03-14,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,8,8,0,0,155,0,20,5.94,3.57,47.52,0,0,0,0,,0,Tuesday,9.6,0.0,6.10,9,0,32.00,0.78,0.97,0,0,
2023-03-15,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,8,8,0,0,147,20,0,6.00,3.57,48.00,0,0,0,0,,0,Wednesday,10.2,3.7,6.19,9,2,32.00,0.78,0.97,0,0,
2023-03-16,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,11,11,0,0,156,0,20,5.89,3.57,64.79,0,0,0,0,,0,Thursday,13.8,9.9,5.67,9,0,32.00,0.78,0.97,0,0,
2023-03-17,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,10,10,0,0,146,20,0,5.98,3.57,59.80,0,0,0,0,,0,Friday,14.6,0.0,6.23,9,0,32.00,0.78,0.97,0,0,
2023-03-18,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,13,13,0,0,143,10,10,5.94,3.57,77.22,0,0,0,0,,1,Saturday,11.5,3.8,5.53,9,1,32.00,0.78,0.97,0,0,
2023-03-19,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,11,11,0,0,142,10,10,5.93,3.57,65.23,0,0,0,0,,1,Sunday,11.1,0.6,6.09,9,0,32.00,0.78,0.97,0,0,
2023-03-20,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,5,5,0,0,137,10,0,5.89,3.57,29.45,0,0,0,0,,0,Monday,8.9,0.0,6.38,9,1,32.00,0.78,0.97,0,0,
2023-03-21,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,9,9,0,0,128,10,0,6.01,3.57,54.09,0,0,0,0,,0,Tuesday,12.5,9.2,5.78,9,0,32.00,0.78,0.97,0,0,
2023-03-22,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,9,9,0,0,149,0,30,6.00,3.57,54.00,0,0,0,0,,0,Wednesday,14.2,0.0,5.73,9,0,32.00,0.78,0.97,0,0,
2023-03-23,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,19,19,0,0,130,20,0,4.49,3.57,85.31,1,25,0,0,,0,Thursday,15.2,14.4,6.10,9,1,32.00,0.78,0.97,0,0,
2023-03-24,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,12,12,0,0,118,20,0,5.95,3.57,71.40,0,0,0,0,,0,Friday,14.5,0.0,6.28,9,0,32.00,0.78,0.97,0,0,
2023-03-25,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,20,20,0,0,98,20,0,4.45,3.57,89.00,1,25,0,0,,1,Saturday,15.4,0.0,5.98,9,0,32.00,0.78,0.97,0,0,
2023-03-26,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,11,11,0,0,127,10,40,5.88,3.57,64.68,0,0,0,0,,1,Sunday,11.2,4.5,6.22,9,0,32.00,0.78,0.97,0,0,
2023-03-27,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,8,8,0,0,119,10,0,5.92,3.57,47.36,0,0,0,0,,0,Monday,11.8,0.0,6.23,9,2,32.00,0.78,0.97,0,0,
2023-03-28,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,11,11,0,0,128,10,20,5.93,3.57,65.23,0,0,0,0,,0,Tuesday,9.5,7.3,5.96,9,0,32.00,0.78,0.97,0,0,
2023-03-29,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,6,6,0,0,122,0,0,6.01,3.57,36.06,0,0,0,0,,0,Wednesday,14.3,0.0,6.13,9,0,32.00,0.78,0.97,0,0,
2023-03-30,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,9,9,0,0,133,10,20,5.87,3.57,52.83,0,0,0,0,,0,Thursday,16.7,10.0,5.69,9,0,32.00,0.78,0.97,0,0,
2023-03-31,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,16,16,0,0,117,20,0,4.49,3.57,71.84,1,25,0,0,,0,Friday,14.0,0.0,6.42,9,1,32.00,0.78,0.97,0,0,
2023-04-01,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,12,12,0,0,105,10,0,5.98,3.57,71.76,0,0,0,0,,1,Saturday,11.6,3.3,6.31,9,0,32.00,0.78,0.97,0,0,
2023-04-02,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,13,13,0,0,132,10,40,5.99,3.57,77.87,0,0,0,0,,1,Sunday,19.0,0.0,6.03,9,1,32.00,0.78,0.97,0,0,
2023-04-03,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,9,9,0,0,143,10,20,5.95,3.57,53.55,0,0,0,0,,0,Monday,15.0,0.0,5.79,9,1,32.00,0.78,0.97,0,0,
2023-04-04,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,9,9,0,0,144,10,10,5.94,3.57,53.46,0,0,0,0,,0,Tuesday,18.1,0.0,6.31,9,1,32.00,0.78,0.97,0,0,
2023-04-05,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,9,9,0,0,135,10,0,5.93,3.57,53.37,0,0,0,0,,0,Wednesday,16.9,0.0,5.69,9,2,32.00,0.78,0.97,0,0,
2023-04-06,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,11,11,0,0,134,10,10,5.94,3.57,65.34,0,0,0,0,,0,Thursday,16.1,0.0,5.57,9,2,32.00,0.78,0.97,0,0,
2023-04-07,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,9,9,0,0,135,10,10,5.93,3.57,53.37,0,0,0,0,,0,Friday,14.1,0.0,5.66,9,1,32.00,0.78,0.97,0,0,
2023-04-08,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,13,13,0,0,132,10,10,5.98,3.57,77.74,0,0,0,0,,1,Saturday,11.5,0.0,6.43,9,0,32.00,0.78,0.97,0,0,
2023-04-09,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,14,14,0,0,118,20,0,5.96,3.57,83.44,0,0,0,0,,1,Sunday,16.4,0.0,5.61,9,2,32.00,0.78,0.97,0,0,
2023-04-10,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,9,9,0,0,139,10,30,5.94,3.57,53.46,0,0,0,0,,0,Monday,17.9,3.3,6.15,9,0,32.00,0.78,0.97,0,0,
2023-04-11,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,9,9,0,0,130,10,0,5.80,3.57,52.20,0,0,0,0,,0,Tuesday,10.3,0.0,6.19,9,2,32.00,0.78,0.97,1,0,
2023-04-12,STORE03,Budva,SKU108,Hrana za pse 1kg,Kućni ljubimci,8,8,0,0,132,0,10,5.95,3.57,47.60,0,0,0,0,,0,Wednesday,12.2,5.5,5.77,9,0,32.00,0.78,0.97,0,0,
